product_id,month,ordered_qty,ship_qty,n_lines,n_customers
103203,2019-04-01,3,3.000,1,1
103206,2017-10-01,4,4.000,2,2
103206,2018-05-01,12,12.000,1,1
103206,2018-06-01,9,9.000,4,4
103206,2018-07-01,5,5.000,2,2
103206,2018-08-01,4,4.000,2,2
103206,2018-09-01,4,4.000,1,1
103206,2018-10-01,3,3.000,1,1
103206,2018-12-01,6,6.000,2,2
103206,2019-01-01,3,3.000,1,1
103206,2019-02-01,6,6.000,1,1
103206,2019-03-01,2,2.000,1,1
103206,2019-04-01,3,3.000,1,1
103209,2017-05-01,9,9.000,2,2
103209,2017-06-01,12,12.000,1,1
103209,2017-10-01,4,4.000,1,1
103209,2018-07-01,14,14.000,2,2
103209,2018-08-01,6,6.000,2,2
103209,2018-11-01,3,2.000,1,1
103209,2018-12-01,6,6.000,2,2
103209,2019-01-01,8,8.000,3,3
103209,2019-02-01,16,16.000,2,2
103209,2019-03-01,2,2.000,1,1
103209,2019-04-01,3,3.000,1,1
103213,2018-07-01,2,2.000,1,1
103213,2018-08-01,4,4.000,2,2
103213,2018-11-01,6,6.000,3,3
103213,2018-12-01,3,3.000,1,1
103213,2019-01-01,8,8.000,3,3
103213,2019-02-01,3,3.000,1,1
103213,2019-03-01,3,3.000,2,2
103227,2018-06-01,4,4.000,2,2
103227,2018-08-01,4,4.000,2,2
103227,2018-11-01,12,12.000,4,4
103227,2018-12-01,3,3.000,1,1
103227,2019-01-01,5,5.000,2,2
103227,2019-03-01,3,3.000,2,2
103309,2017-05-01,3,3.000,1,1
103309,2017-07-01,6,6.000,1,1
103309,2017-08-01,3,3.000,1,1
103309,2017-10-01,2,2.000,1,1
103309,2018-04-01,11,11.000,3,3
103309,2018-05-01,28,28.000,6,5
103309,2018-06-01,20,20.000,6,6
103309,2018-07-01,5,5.000,2,2
103309,2018-08-01,2,2.000,1,1
103309,2018-10-01,3,3.000,1,1
103309,2018-11-01,6,4.000,3,3
103309,2019-01-01,3,3.000,1,1
103309,2019-02-01,4,4.000,1,1
103309,2019-03-01,3,3.000,2,2
103309,2019-04-01,3,3.000,1,1
103314,2017-08-01,3,3.000,1,1
103314,2018-04-01,8,8.000,2,2
103314,2018-05-01,24,24.000,5,4
103314,2018-06-01,11,11.000,5,5
103314,2018-07-01,2,2.000,1,1
103314,2018-08-01,4,4.000,2,2
103314,2018-09-01,4,4.000,1,1
103314,2018-11-01,8,8.000,4,4
103314,2018-12-01,6,6.000,2,2
103316,2017-05-01,3,3.000,1,1
103316,2017-07-01,9,9.000,1,1
103316,2017-10-01,4,4.000,2,2
103316,2018-04-01,8,8.000,2,2
103316,2018-05-01,28,28.000,5,5
103316,2018-06-01,13,13.000,5,5
103316,2018-07-01,6,6.000,2,2
103316,2018-08-01,7,7.000,3,3
103316,2018-09-01,4,4.000,1,1
103316,2018-11-01,14,14.000,6,5
103316,2019-01-01,6,6.000,2,2
103316,2019-03-01,4,4.000,2,2
103316,2019-04-01,3,3.000,1,1
103324,2018-04-01,8,8.000,2,2
103324,2018-05-01,28,28.000,5,5
103324,2018-06-01,17,17.000,5,5
103324,2018-08-01,6,6.000,2,2
103324,2018-09-01,4,4.000,1,1
103324,2018-10-01,3,3.000,1,1
103324,2018-11-01,11,11.000,3,3
103324,2019-01-01,5,5.000,2,2
103324,2019-03-01,1,1.000,1,1
103324,2019-04-01,3,3.000,1,1
103336,2017-05-01,3,3.000,1,1
103336,2017-08-01,3,3.000,1,1
103336,2017-10-01,4,4.000,2,2
103336,2018-05-01,24,24.000,5,4
103336,2018-06-01,14,14.000,5,5
103336,2018-07-01,2,2.000,1,1
103336,2018-08-01,5,5.000,2,2
103336,2018-10-01,4,4.000,1,1
103336,2018-12-01,6,6.000,2,2
103336,2019-01-01,3,3.000,1,1
103336,2019-02-01,12,12.000,1,1
103336,2019-03-01,2,2.000,1,1
103336,2019-04-01,3,3.000,1,1
103407,2018-06-01,10,10.000,4,4
103407,2018-07-01,2,2.000,1,1
103407,2018-08-01,7,7.000,3,3
103407,2018-09-01,4,4.000,1,1
103407,2018-10-01,6,6.000,2,2
103407,2018-11-01,14,14.000,5,5
103407,2018-12-01,3,3.000,1,1
103407,2019-01-01,8,8.000,3,3
103407,2019-02-01,3,3.000,1,1
103407,2019-03-01,3,3.000,2,2
103424,2018-06-01,4,4.000,2,2
103424,2018-07-01,2,2.000,1,1
103424,2018-08-01,6,6.000,2,2
103424,2018-11-01,10,10.000,4,4
103424,2019-01-01,8,8.000,3,3
103424,2019-03-01,3,3.000,2,2
103520,2017-10-01,2,2.000,1,1
103520,2018-04-01,11,11.000,3,3
103520,2018-05-01,28,28.000,5,5
103520,2018-06-01,23,23.000,7,7
103520,2018-07-01,5,5.000,2,2
103520,2018-08-01,6,6.000,2,2
103520,2018-11-01,15,15.000,6,6
103520,2018-12-01,3,3.000,1,1
103520,2019-01-01,8,8.000,3,3
103520,2019-04-01,3,3.000,1,1
103528,2017-05-01,6,6.000,1,1
103528,2017-07-01,6,6.000,1,1
103528,2017-10-01,2,2.000,1,1
103528,2018-04-01,8,8.000,2,2
103528,2018-05-01,16,16.000,4,4
103528,2018-08-01,5,5.000,2,2
103528,2019-03-01,1,1.000,1,1
103528,2019-04-01,3,3.000,1,1
103530,2017-10-01,4,4.000,1,1
103530,2018-04-01,8,8.000,2,2
103530,2018-05-01,16,16.000,4,4
103530,2018-06-01,6,6.000,3,3
103530,2018-08-01,7,7.000,3,3
103530,2018-09-01,4,4.000,1,1
103530,2018-11-01,11,11.000,4,4
103530,2019-01-01,3,3.000,1,1
103530,2019-03-01,1,1.000,1,1
103530,2019-04-01,3,3.000,1,1
103557,2017-06-01,7,7.000,2,2
103557,2017-07-01,9,9.000,1,1
103557,2017-10-01,6,6.000,2,2
103557,2017-12-01,4,4.000,1,1
103557,2018-04-01,8,8.000,2,2
103557,2018-05-01,28,28.000,5,5
103557,2018-06-01,28,28.000,6,6
103557,2018-07-01,13,13.000,3,3
103557,2018-08-01,7,7.000,3,3
103557,2018-09-01,4,4.000,1,1
103557,2018-12-01,6,6.000,2,2
103557,2019-01-01,6,6.000,2,2
103557,2019-02-01,8,8.000,1,1
103557,2019-03-01,2,2.000,1,1
103557,2019-04-01,3,3.000,1,1
103558,2017-05-01,6,6.000,2,2
103558,2017-06-01,4,4.000,1,1
103558,2017-07-01,5,5.000,2,2
103558,2017-10-01,11,11.000,3,2
103558,2017-11-01,2,2.000,1,1
103558,2018-04-01,8,8.000,2,2
103558,2018-05-01,28,28.000,5,5
103558,2018-06-01,23,23.000,7,5
103558,2018-07-01,7,7.000,2,2
103558,2018-08-01,10,10.000,3,2
103558,2018-09-01,7,7.000,2,1
103558,2018-10-01,3,3.000,1,1
103558,2018-11-01,4,4.000,2,2
103558,2018-12-01,9,9.000,3,2
103558,2019-01-01,6,6.000,1,1
103558,2019-02-01,6,6.000,1,1
103558,2019-03-01,2,2.000,1,1
103558,2019-04-01,3,3.000,1,1
103560,2017-10-01,2,2.000,1,1
103560,2018-05-01,12,15.000,2,1
103560,2018-06-01,24,24.000,6,6
103560,2018-07-01,5,5.000,2,2
103560,2018-08-01,4,4.000,2,2
103560,2018-12-01,3,3.000,1,1
103560,2019-01-01,3,3.000,1,1
103560,2019-02-01,3,3.000,1,1
103560,2019-03-01,2,2.000,1,1
103560,2019-04-01,3,3.000,1,1
103570,2017-05-01,3,3.000,1,1
103570,2017-07-01,5,5.000,2,2
103570,2017-08-01,3,3.000,1,1
103570,2017-10-01,7,7.000,3,2
103570,2017-11-01,2,2.000,1,1
103570,2018-04-01,8,8.000,2,2
103570,2018-05-01,28,28.000,5,5
103570,2018-06-01,11,11.000,4,4
103570,2018-07-01,5,5.000,2,2
103570,2018-08-01,5,5.000,2,2
103570,2018-09-01,2,2.000,1,1
103570,2018-10-01,3,3.000,1,1
103570,2018-11-01,13,13.000,5,5
103570,2019-01-01,5,5.000,2,2
103570,2019-02-01,4,4.000,1,1
103570,2019-03-01,5,5.000,3,3
103570,2019-04-01,3,3.000,1,1
103571,2017-05-01,6,6.000,2,2
103571,2017-10-01,4,4.000,2,2
103571,2018-04-01,11,11.000,3,3
103571,2018-05-01,16,16.000,4,4
103571,2018-07-01,15,15.000,2,2
103571,2018-08-01,6,6.000,2,2
103571,2018-09-01,2,2.000,1,1
103571,2018-11-01,17,17.000,6,6
103571,2018-12-01,6,6.000,2,2
103571,2019-01-01,3,3.000,1,1
103571,2019-02-01,4,4.000,1,1
103571,2019-03-01,4,4.000,2,2
103571,2019-04-01,3,3.000,1,1
103706,2017-07-01,8,8.000,2,2
103706,2017-10-01,2,2.000,1,1
103706,2017-11-01,2,2.000,1,1
103706,2018-04-01,8,8.000,2,2
103706,2018-05-01,28,28.000,5,5
103706,2018-06-01,8,8.000,4,4
103706,2018-07-01,2,2.000,1,1
103706,2018-08-01,5,5.000,2,2
103706,2018-10-01,3,3.000,1,1
103706,2018-11-01,10,10.000,4,4
103706,2018-12-01,3,3.000,1,1
103706,2019-01-01,11,11.000,4,4
103706,2019-03-01,1,1.000,1,1
103706,2019-04-01,3,3.000,1,1
103719,2018-05-01,12,12.000,1,1
103719,2018-06-01,11,11.000,5,5
103719,2018-08-01,4,4.000,2,2
103719,2018-11-01,12,12.000,5,5
103719,2019-01-01,3,3.000,1,1
103719,2019-03-01,4,4.000,2,2
103720,2018-05-01,12,12.000,1,1
103720,2018-06-01,20,20.000,5,5
103720,2018-08-01,6,6.000,2,2
103720,2018-11-01,4,4.000,2,2
103720,2018-12-01,3,3.000,1,1
103720,2019-01-01,6,6.000,2,2
103720,2019-03-01,2,2.000,1,1
103830,2017-08-01,3,3.000,1,1
103830,2017-10-01,2,2.000,1,1
103830,2018-04-01,8,8.000,2,2
103830,2018-05-01,16,16.000,4,4
103830,2018-06-01,6,6.000,2,2
103830,2018-07-01,2,2.000,1,1
103830,2018-08-01,3,3.000,1,1
103830,2018-11-01,17,17.000,6,6
103830,2019-01-01,3,1.000,1,1
103837,2017-08-01,3,3.000,1,1
103837,2017-10-01,6,6.000,2,2
103837,2018-04-01,8,8.000,2,2
103837,2018-05-01,76,76.000,6,6
103837,2018-06-01,22,22.000,5,5
103837,2018-07-01,3,3.000,1,1
103837,2018-08-01,7,7.000,3,3
103837,2018-09-01,2,2.000,1,1
103837,2018-10-01,3,3.000,1,1
103837,2018-11-01,6,6.000,3,3
103837,2018-12-01,6,6.000,2,2
103837,2019-01-01,6,6.000,2,2
103837,2019-03-01,3,3.000,2,2
103837,2019-04-01,3,3.000,1,1
103840,2017-10-01,4,4.000,1,1
103840,2018-04-01,8,8.000,2,2
103840,2018-05-01,28,28.000,5,5
103840,2018-06-01,31,32.000,8,7
103840,2018-07-01,13,13.000,4,3
103840,2018-08-01,4,4.000,2,2
103840,2018-11-01,14,14.000,5,5
103840,2019-01-01,3,3.000,1,1
103840,2019-03-01,2,2.000,1,1
103840,2019-04-01,3,3.000,1,1
103845,2017-08-01,3,3.000,1,1
103845,2017-10-01,6,6.000,2,2
103845,2018-04-01,8,8.000,2,2
103845,2018-05-01,16,16.000,4,4
103845,2018-06-01,14,14.000,6,6
103845,2018-07-01,5,5.000,2,2
103845,2018-08-01,9,9.000,4,3
103845,2018-11-01,2,2.000,1,1
